Energy 2.284358e+00 			# in MeV 
	46.000000	1.826228e-06
	48.000000	1.664505e-06
	50.000000	1.523559e-06
	52.000000	1.399681e-06
	54.000000	1.290063e-06
	56.000000	1.192494e-06
	58.000000	1.105201e-06
	60.000000	1.026761e-06
	62.000000	9.560090e-07
	64.000000	8.919613e-07
	66.000000	8.338035e-07
	68.000000	7.808523e-07
	70.000000	7.325065e-07
	72.000000	6.882771e-07
	74.000000	6.477257e-07
	76.000000	6.104694e-07
	78.000000	5.761856e-07
	80.000000	5.445834e-07
	82.000000	5.154111e-07
	84.000000	4.884436e-07
	86.000000	4.634825e-07
	88.000000	4.403509e-07
	90.000000	4.188905e-07
	92.000000	3.989594e-07
	94.000000	3.804312e-07
	96.000000	3.631893e-07
	98.000000	3.471317e-07
	100.000000	3.321648e-07
	102.000000	3.182025e-07
	104.000000	3.051674e-07
	106.000000	2.929888e-07
	108.000000	2.816016e-07
	110.000000	2.709493e-07
	112.000000	2.609756e-07
	114.000000	2.516316e-07
	116.000000	2.428722e-07
	118.000000	2.346561e-07
	120.000000	2.269430e-07
	122.000000	2.196987e-07
	124.000000	2.128916e-07
	126.000000	2.064888e-07
	128.000000	2.004650e-07
	130.000000	1.947920e-07
	132.000000	1.894486e-07
	134.000000	1.844104e-07
	136.000000	1.796579e-07
	138.000000	1.751723e-07
	140.000000	1.709367e-07
	142.000000	1.669330e-07
	144.000000	1.631473e-07
	146.000000	1.595652e-07
	148.000000	1.561736e-07
	150.000000	1.529606e-07
	152.000000	1.499161e-07
	154.000000	1.470276e-07
	156.000000	1.442870e-07
	158.000000	1.416855e-07
	160.000000	1.392150e-07
	162.000000	1.368659e-07
	164.000000	1.346341e-07
	166.000000	1.325125e-07
	168.000000	1.304932e-07
	170.000000	1.285727e-07
	172.000000	1.267457e-07
	174.000000	1.250063e-07
	176.000000	1.233534e-07
	178.000000	1.217789e-07
	180.000000	1.202839e-07
	182.000000	1.188616e-07

#################################################################################################################################################

Energy 200 			# in MeV 
Multiplicity PromptGamma 3.863961
Differential_cross_section PromptGamma 101 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	2.000000	1.544412e+00
	4.000000	2.561114e-01
	6.000000	2.897319e-02
	8.000000	4.006888e-03
	10.000000	1.570809e-03
	12.000000	2.486810e-03
	14.000000	1.398535e-03
	16.000000	5.750100e-04
	18.000000	1.784348e-04
	20.000000	6.922597e-05
	22.000000	3.266448e-05
	24.000000	1.788842e-05
	26.000000	1.106308e-05
	28.000000	7.569870e-06
	30.000000	5.617978e-06
	32.000000	4.435385e-06
	34.000000	3.662606e-06
	36.000000	3.121833e-06
	38.000000	2.720543e-06
	40.000000	2.408265e-06
	42.000000	2.156116e-06
	44.000000	1.946804e-06
	46.000000	1.769392e-06
	48.000000	1.616661e-06
	50.000000	1.483604e-06
	52.000000	1.366561e-06
	54.000000	1.262846e-06
	56.000000	1.170342e-06
	58.000000	1.087396e-06
	60.000000	1.012684e-06
	62.000000	9.451024e-07
	64.000000	8.837613e-07
	66.000000	8.279048e-07
	68.000000	7.768893e-07
	70.000000	7.301761e-07
	72.000000	6.873012e-07
	74.000000	6.478680e-07
	76.000000	6.115201e-07
	78.000000	5.779616e-07
	80.000000	5.469240e-07
	82.000000	5.181736e-07
	84.000000	4.915046e-07
	86.000000	4.667334e-07
	88.000000	4.436963e-07
	90.000000	4.222470e-07
	92.000000	4.022568e-07
	94.000000	3.836044e-07
	96.000000	3.661850e-07
	98.000000	3.499048e-07
	100.000000	3.346738e-07
	102.000000	3.204141e-07
	104.000000	3.070538e-07
	106.000000	2.945275e-07
	108.000000	2.827743e-07
	110.000000	2.717392e-07
	112.000000	2.613738e-07
	114.000000	2.516289e-07
	116.000000	2.424633e-07
	118.000000	2.338381e-07
	120.000000	2.257163e-07
	122.000000	2.180643e-07
	124.000000	2.108505e-07
	126.000000	2.040484e-07
	128.000000	1.976295e-07
	130.000000	1.915697e-07
	132.000000	1.858460e-07
	134.000000	1.804368e-07
	136.000000	1.753229e-07
	138.000000	1.704857e-07
	140.000000	1.659072e-07
	142.000000	1.615720e-07
	144.000000	1.574653e-07
	146.000000	1.535733e-07
	148.000000	1.498832e-07
	150.000000	1.463813e-07
	152.000000	1.430576e-07
	154.000000	1.399017e-07
	156.000000	1.369018e-07
	158.000000	1.340518e-07
	160.000000	1.313397e-07
	162.000000	1.287602e-07
	164.000000	1.263044e-07
	166.000000	1.239657e-07
	168.000000	1.217359e-07
	170.000000	1.196113e-07
	172.000000	1.175852e-07
	174.000000	1.156513e-07
	176.000000	1.138059e-07
	178.000000	1.120428e-07
	180.000000	1.103597e-07
	182.000000	1.087514e-07
	184.000000	1.072155e-07
	186.000000	1.057465e-07
	188.000000	1.043407e-07
	190.000000	1.029986e-07
	192.000000	1.017141e-07
	194.000000	1.004871e-07
	196.000000	9.931281e-08
	198.000000	9.819109e-08
	200.000000	9.711953e-08
	202.000000	9.609562e-08

#################################################################################################################################################

Energy 220 			# in MeV 
Multiplicity PromptGamma 3.850631
Differential_cross_section PromptGamma 111 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	2.000000	1.541455e+00
	4.000000	2.432138e-01
	6.000000	2.791485e-02
	8.000000	4.139674e-03
	10.000000	1.677532e-03
	12.000000	2.708003e-03
	14.000000	1.546405e-03
	16.000000	6.423596e-04
	18.000000	2.004049e-04
	20.000000	7.783608e-05
	22.000000	3.647459e-05
	24.000000	1.965866e-05
	26.000000	1.187899e-05
	28.000000	7.917089e-06
	30.000000	5.731449e-06
	32.000000	4.434102e-06
	34.000000	3.608173e-06
	36.000000	3.046228e-06
	38.000000	2.640061e-06
	40.000000	2.330874e-06
	42.000000	2.085376e-06
	44.000000	1.883953e-06
	46.000000	1.714514e-06
	48.000000	1.569287e-06
	50.000000	1.443035e-06
	52.000000	1.332072e-06
	54.000000	1.233699e-06
	56.000000	1.145889e-06
	58.000000	1.067045e-06
	60.000000	9.958865e-07
	62.000000	9.314139e-07
	64.000000	8.727711e-07
	66.000000	8.192433e-07
	68.000000	7.702570e-07
	70.000000	7.252951e-07
	72.000000	6.839259e-07
	74.000000	6.457798e-07
	76.000000	6.105324e-07
	78.000000	5.779049e-07
	80.000000	5.476497e-07
	82.000000	5.195485e-07
	84.000000	4.934107e-07
	86.000000	4.690649e-07
	88.000000	4.463596e-07
	90.000000	4.251611e-07
	92.000000	4.053442e-07
	94.000000	3.868023e-07
	96.000000	3.694369e-07
	98.000000	3.531560e-07
	100.000000	3.378803e-07
	102.000000	3.235363e-07
	104.000000	3.100570e-07
	106.000000	2.973818e-07
	108.000000	2.854518e-07
	110.000000	2.742187e-07
	112.000000	2.636339e-07
	114.000000	2.536555e-07
	116.000000	2.442416e-07
	118.000000	2.353552e-07
	120.000000	2.269636e-07
	122.000000	2.190361e-07
	124.000000	2.115412e-07
	126.000000	2.044537e-07
	128.000000	1.977476e-07
	130.000000	1.913990e-07
	132.000000	1.853867e-07
	134.000000	1.796913e-07
	136.000000	1.742923e-07
	138.000000	1.691725e-07
	140.000000	1.643164e-07
	142.000000	1.597087e-07
	144.000000	1.553326e-07
	146.000000	1.511772e-07
	148.000000	1.472289e-07
	150.000000	1.434765e-07
	152.000000	1.399084e-07
	154.000000	1.365128e-07
	156.000000	1.332818e-07
	158.000000	1.302060e-07
	160.000000	1.272776e-07
	162.000000	1.244860e-07
	164.000000	1.218256e-07
	166.000000	1.192879e-07
	168.000000	1.168678e-07
	170.000000	1.145581e-07
	172.000000	1.123531e-07
	174.000000	1.102468e-07
	176.000000	1.082335e-07
	178.000000	1.063108e-07
	180.000000	1.044700e-07
	182.000000	1.027100e-07
	184.000000	1.010258e-07
	186.000000	9.941364e-08
	188.000000	9.786930e-08
	190.000000	9.638968e-08
	192.000000	9.497167e-08
	194.000000	9.361222e-08
	196.000000	9.230882e-08
	198.000000	9.105846e-08
	200.000000	8.985922e-08
	202.000000	8.870805e-08
	204.000000	8.760310e-08
	206.000000	8.654253e-08
	208.000000	8.552449e-08
	210.000000	8.454710e-08
	212.000000	8.360855e-08
	214.000000	8.270819e-08
	216.000000	8.184359e-08
	218.000000	8.101411e-08
	220.000000	8.021852e-08
	222.000000	7.945499e-08

#################################################################################################################################################

Energy 250 			# in MeV 
Multiplicity PromptGamma 3.776736
Differential_cross_section PromptGamma 126 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	2.000000	1.518156e+00
	4.000000	2.152368e-01
	6.000000	2.789189e-02
	8.000000	4.284857e-03
	10.000000	1.789701e-03
	12.000000	3.004970e-03
	14.000000	1.759165e-03
	16.000000	7.436038e-04
	18.000000	2.346697e-04
	20.000000	9.175657e-05
	22.000000	4.289232e-05
	24.000000	2.279933e-05
	26.000000	1.343710e-05
	28.000000	8.667039e-06
	30.000000	6.057853e-06
	32.000000	4.538030e-06
	34.000000	3.597686e-06
	36.000000	2.980161e-06
	38.000000	2.550398e-06
	40.000000	2.234714e-06
	42.000000	1.991529e-06
	44.000000	1.796650e-06
	46.000000	1.635479e-06
	48.000000	1.498917e-06
	50.000000	1.381043e-06
	52.000000	1.277858e-06
	54.000000	1.186557e-06
	56.000000	1.105080e-06
	58.000000	1.031881e-06
	60.000000	9.657448e-07
	62.000000	9.057112e-07
	64.000000	8.509887e-07
	66.000000	8.009305e-07
	68.000000	7.550051e-07
	70.000000	7.127411e-07
	72.000000	6.737580e-07
	74.000000	6.377052e-07
	76.000000	6.043049e-07
	78.000000	5.732955e-07
	80.000000	5.444526e-07
	82.000000	5.175837e-07
	84.000000	4.925136e-07
	86.000000	4.690893e-07
	88.000000	4.471737e-07
	90.000000	4.266441e-07
	92.000000	4.073912e-07
	94.000000	3.893159e-07
	96.000000	3.723294e-07
	98.000000	3.563500e-07
	100.000000	3.413054e-07
	102.000000	3.271284e-07
	104.000000	3.137592e-07
	106.000000	3.011416e-07
	108.000000	2.892256e-07
	110.000000	2.779632e-07
	112.000000	2.673136e-07
	114.000000	2.572373e-07
	116.000000	2.476963e-07
	118.000000	2.386581e-07
	120.000000	2.300917e-07
	122.000000	2.219688e-07
	124.000000	2.142622e-07
	126.000000	2.069471e-07
	128.000000	2.000012e-07
	130.000000	1.934033e-07
	132.000000	1.871317e-07
	134.000000	1.811694e-07
	136.000000	1.754978e-07
	138.000000	1.701023e-07
	140.000000	1.649659e-07
	142.000000	1.600761e-07
	144.000000	1.554183e-07
	146.000000	1.509799e-07
	148.000000	1.467499e-07
	150.000000	1.427168e-07
	152.000000	1.388704e-07
	154.000000	1.352005e-07
	156.000000	1.316980e-07
	158.000000	1.283549e-07
	160.000000	1.251617e-07
	162.000000	1.221123e-07
	164.000000	1.191976e-07
	166.000000	1.164116e-07
	168.000000	1.137489e-07
	170.000000	1.112022e-07
	172.000000	1.087649e-07
	174.000000	1.064326e-07
	176.000000	1.042007e-07
	178.000000	1.020637e-07
	180.000000	1.000154e-07
	182.000000	9.805417e-08
	184.000000	9.617388e-08
	186.000000	9.437094e-08
	188.000000	9.264233e-08
	190.000000	9.098378e-08
	192.000000	8.939233e-08
	194.000000	8.786430e-08
	196.000000	8.639730e-08
	198.000000	8.498769e-08
	200.000000	8.363366e-08
	202.000000	8.233223e-08
	204.000000	8.108092e-08
	206.000000	7.987735e-08
	208.000000	7.871970e-08
	210.000000	7.760615e-08
	212.000000	7.653370e-08
	214.000000	7.550111e-08
	216.000000	7.450720e-08
	218.000000	7.354953e-08
	220.000000	7.262632e-08
	222.000000	7.173693e-08
	224.000000	7.087956e-08
	226.000000	7.005302e-08
	228.000000	6.925607e-08
	230.000000	6.848753e-08
	232.000000	6.774617e-08
	234.000000	6.703080e-08
	236.000000	6.634081e-08
	238.000000	6.567497e-08
	240.000000	6.503331e-08
	242.000000	6.441399e-08
	244.000000	6.381645e-08
	246.000000	6.324064e-08
	248.000000	6.268477e-08
	250.000000	6.215006e-08
	252.000000	6.163407e-08

#################################################################################################################################################

